19972040,13224014,18419598,65.98,-1.14,0.82	,	Sat Sep 28 17:10:07 2019
19968848,13247490,18436578,65.98,-1.14,0.82	,	Sat Sep 28 17:10:08 2019
19968052,13249948,18437936,65.98,-1.14,0.82	,	Sat Sep 28 17:10:09 2019
19968848,13253108,18439976,65.98,-1.14,0.82	,	Sat Sep 28 17:10:10 2019
19969646,13245384,18435218,65.98,-1.14,0.82	,	Sat Sep 28 17:10:11 2019
19969646,13234866,18429104,65.98,-1.14,0.82	,	Sat Sep 28 17:10:12 2019
19967252,13234866,18429104,65.98,-1.14,0.82	,	Sat Sep 28 17:10:13 2019
19968052,13136116,18358056,65.98,-1.14,0.82	,	Sat Sep 28 17:10:14 2019
19967252,13038150,18283540,65.98,-1.14,0.82	,	Sat Sep 28 17:10:15 2019
19973634,12938284,18197700,65.98,-1.14,0.82	,	Sat Sep 28 17:10:16 2019
19975230,12896570,18160026,65.98,-1.14,0.82	,	Sat Sep 28 17:10:17 2019
19977624,12804098,18071418,65.98,-1.14,0.82	,	Sat Sep 28 17:10:18 2019
19983214,12726532,17988846,65.98,-1.14,0.82	,	Sat Sep 28 17:10:19 2019
19990404,12748922,18003744,65.98,-1.14,0.82	,	Sat Sep 28 17:10:20 2019
19991204,12750224,18005040,65.98,-1.14,0.82	,	Sat Sep 28 17:10:21 2019
19991204,12752174,18005040,65.98,-1.14,0.82	,	Sat Sep 28 17:10:22 2019
19991204,12752824,18005688,65.98,-1.14,0.82	,	Sat Sep 28 17:10:23 2019
19991204,12752500,18005688,65.98,-1.14,0.82	,	Sat Sep 28 17:10:24 2019
19992004,12753150,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:25 2019
19992802,12753476,18006986,65.98,-1.14,0.82	,	Sat Sep 28 17:10:26 2019
19992004,12752500,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:27 2019
19991204,12751850,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:28 2019
19992004,12752824,18006986,65.98,-1.14,0.82	,	Sat Sep 28 17:10:29 2019
19992004,12753150,18006986,65.98,-1.14,0.82	,	Sat Sep 28 17:10:30 2019
19991204,12752500,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:31 2019
19991204,12752824,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:32 2019
19991204,12752500,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:33 2019
19991204,12752500,18006338,65.98,-1.14,0.82	,	Sat Sep 28 17:10:34 2019
19992004,12754452,18009580,65.98,-1.14,0.82	,	Sat Sep 28 17:10:35 2019
19992004,12747622,18004392,65.98,-1.14,0.82	,	Sat Sep 28 17:10:36 2019
20000000,12656946,17901896,65.98,-1.14,0.82	,	Sat Sep 28 17:10:37 2019
20010404,12545478,17763252,65.98,-1.14,0.82	,	Sat Sep 28 17:10:38 2019
