Iniciando,Sat Sep 28 15:46:40 2019
"ovf,ovf,ovf,//",X,Accel,Y,Accel,Z,Accel,X,Gyro,Y,Gyro,Z,",",Sat Sep 28 15:46:42 2019
"ovf,ovf,ovf,//",X,Accel,Y,Accel,Z,Accel,X,Gyro,Y,Gyro,Z,",",Sat Sep 28 15:46:43 2019
"ovf,ovf,ovf,0.49,0.08,0.02",",",Sat Sep 28 15:48:56 2019
"ovf,ovf,ovf,0.49,0.08,0.02",",",Sat Sep 28 15:48:57 2019
"ovf,ovf,ovf,0.50,0.07,0.04",",",Sat Sep 28 15:48:58 2019
"ovf,ovf,ovf,0.50,0.07,0.04",",",Sat Sep 28 15:48:59 2019
"ovf,ovf,ovf,0.51,0.07,0.04",",",Sat Sep 28 15:49:01 2019
"ovf,ovf,ovf,0.51,0.07,0.04",",",Sat Sep 28 15:49:02 2019
"ovf,ovf,ovf,0.50,0.07,0.03",",",Sat Sep 28 15:49:03 2019
"ovf,ovf,ovf,0.50,0.07,0.03",",",Sat Sep 28 15:49:04 2019
"ovf,ovf,ovf,0.52,0.07,0.03",",",Sat Sep 28 15:49:05 2019
"ovf,ovf,ovf,0.52,0.07,0.03",",",Sat Sep 28 15:49:06 2019
"ovf,ovf,ovf,0.49,0.07,0.03",",",Sat Sep 28 15:49:07 2019
"ovf,ovf,ovf,0.49,0.07,0.03",",",Sat Sep 28 15:49:08 2019
"ovf,ovf,ovf,0.47,0.07,0.02",",",Sat Sep 28 15:49:09 2019
"ovf,ovf,ovf,0.47,0.07,0.02",",",Sat Sep 28 15:49:10 2019
"ovf,ovf,ovf,0.45,0.08,0.03",",",Sat Sep 28 15:49:11 2019
"ovf,ovf,ovf,0.45,0.08,0.03",",",Sat Sep 28 15:49:12 2019
"ovf,ovf,ovf,0.43,0.08,0.01",",",Sat Sep 28 15:49:13 2019
"ovf,ovf,ovf,0.43,0.08,0.01",",",Sat Sep 28 15:49:14 2019
"ovf,ovf,ovf,0.42,0.08,-0.01",",",Sat Sep 28 15:49:15 2019
"ovf,ovf,ovf,0.42,0.08,-0.01",",",Sat Sep 28 15:49:16 2019
"ovf,ovf,ovf,0.42,0.09,0.01",",",Sat Sep 28 15:49:17 2019
"ovf,ovf,ovf,0.42,0.09,0.01",",",Sat Sep 28 15:49:18 2019
"ovf,ovf,ovf,0.41,0.08,0.01",",",Sat Sep 28 15:49:19 2019
"ovf,ovf,ovf,0.41,0.08,0.01",",",Sat Sep 28 15:49:20 2019
"ovf,ovf,ovf,0.40,0.08,0.01",",",Sat Sep 28 15:49:22 2019
"ovf,ovf,ovf,0.40,0.08,0.01",",",Sat Sep 28 15:49:23 2019
"ovf,ovf,ovf,0.39,0.08,0.02",",",Sat Sep 28 15:49:24 2019
"ovf,ovf,ovf,0.39,0.08,0.02",",",Sat Sep 28 15:49:25 2019
"ovf,ovf,ovf,0.38,0.08,0.01",",",Sat Sep 28 15:49:26 2019
"ovf,ovf,ovf,0.38,0.08,0.01",",",Sat Sep 28 15:49:27 2019
"ovf,ovf,ovf,0.38,0.08,0.03",",",Sat Sep 28 15:49:28 2019
"ovf,ovf,ovf,0.38,0.08,0.03",",",Sat Sep 28 15:49:29 2019
"ovf,ovf,ovf,0.38,0.08,0.03",",",Sat Sep 28 15:49:30 2019
"ovf,ovf,ovf,0.38,0.08,0.03",",",Sat Sep 28 15:49:31 2019
"ovf,ovf,ovf,0.37,0.08,0.04",",",Sat Sep 28 15:49:32 2019
"ovf,ovf,ovf,0.37,0.08,0.04",",",Sat Sep 28 15:49:33 2019
