19581734,14373598,11445576,0.01,-0.01,-0.04	,	Sat Sep 28 16:34:47 2019
19580968,14373186,11445052,0.01,-0.01,-0.04	,	Sat Sep 28 16:34:48 2019
19580200,14372772,11444790,-0.00,0.01,-0.03	,	Sat Sep 28 16:34:49 2019
19581734,14373186,11445576,-0.00,0.01,-0.03	,	Sat Sep 28 16:34:50 2019
19579432,14372360,11444528,-0.01,-0.00,-0.03	,	Sat Sep 28 16:34:51 2019
19581734,14374838,11445052,-0.01,-0.00,-0.03	,	Sat Sep 28 16:34:52 2019
19582500,14375252,11446362,-0.02,-0.01,-0.02	,	Sat Sep 28 16:34:53 2019
19582500,14375252,11446362,-0.02,-0.01,-0.02	,	Sat Sep 28 16:34:54 2019
19583268,14376078,11447148,-0.03,-0.01,-0.03	,	Sat Sep 28 16:34:55 2019
19580968,14374012,11445576,-0.03,-0.01,-0.03	,	Sat Sep 28 16:34:56 2019
19580968,14373598,11445314,-0.02,-0.00,-0.03	,	Sat Sep 28 16:34:57 2019
19582500,14374838,11446886,-0.02,-0.00,-0.03	,	Sat Sep 28 16:34:58 2019
19583268,14375664,11447410,-0.03,-0.01,-0.04	,	Sat Sep 28 16:34:59 2019
19583268,14374426,11447148,-0.03,-0.01,-0.04	,	Sat Sep 28 16:35:00 2019
19582500,14374012,11447148,-0.04,-0.00,-0.03	,	Sat Sep 28 16:35:01 2019
19582500,14374012,11447148,-0.04,-0.00,-0.03	,	Sat Sep 28 16:35:02 2019
19581734,14373186,11446624,-0.05,-0.00,-0.04	,	Sat Sep 28 16:35:04 2019
19581734,14373186,11446100,-0.05,-0.00,-0.04	,	Sat Sep 28 16:35:05 2019
19581734,14373186,11446100,-0.05,-0.00,-0.04	,	Sat Sep 28 16:35:06 2019
19581734,14372772,11446100,-0.05,-0.00,-0.04	,	Sat Sep 28 16:35:07 2019
19580200,14372360,11445838,-0.06,0.01,-0.02	,	Sat Sep 28 16:35:08 2019
19580968,14372360,11445838,-0.06,0.01,-0.02	,	Sat Sep 28 16:35:09 2019
19580968,14373598,11446362,-0.06,0.01,-0.01	,	Sat Sep 28 16:35:10 2019
19581734,14374838,11446624,-0.06,0.01,-0.01	,	Sat Sep 28 16:35:11 2019
19582500,14374838,11447410,-0.06,0.01,-0.01	,	Sat Sep 28 16:35:12 2019
19582500,14374838,11447148,-0.06,0.01,-0.01	,	Sat Sep 28 16:35:13 2019
19582500,14371120,11448722,-0.07,0.01,-0.03	,	Sat Sep 28 16:35:14 2019
19586336,14371532,11450294,-0.07,0.01,-0.03	,	Sat Sep 28 16:35:15 2019
19572536,14380212,11450294,-0.08,0.01,-0.02	,	Sat Sep 28 16:35:16 2019
19578668,14382282,11453704,-0.08,0.01,-0.02	,	Sat Sep 28 16:35:17 2019
19577132,14381040,11453442,-0.07,-0.01,-0.02	,	Sat Sep 28 16:35:18 2019
19577900,14377732,11451344,-0.07,-0.01,-0.02	,	Sat Sep 28 16:35:19 2019
19578668,14380212,11453442,-0.07,-0.01,-0.03	,	Sat Sep 28 16:35:21 2019
19574834,14381868,11452392,-0.07,-0.01,-0.03	,	Sat Sep 28 16:35:22 2019
19574834,14383522,11450818,-0.08,-0.00,-0.03	,	Sat Sep 28 16:35:23 2019
19575600,14380212,11451344,-0.08,-0.00,-0.03	,	Sat Sep 28 16:35:24 2019
19576368,14380212,11451080,-0.08,-0.01,-0.02	,	Sat Sep 28 16:35:25 2019
19575600,14381040,11451080,-0.08,-0.01,-0.02	,	Sat Sep 28 16:35:26 2019
19574834,14380212,11450294,-0.08,-0.00,-0.03	,	Sat Sep 28 16:35:27 2019
19576368,14380626,11450556,-0.08,-0.00,-0.03	,	Sat Sep 28 16:35:28 2019
19577132,14379800,11451080,-0.09,-0.00,-0.01	,	Sat Sep 28 16:35:29 2019
19575600,14381454,11451344,-0.09,-0.00,-0.01	,	Sat Sep 28 16:35:30 2019
19577132,14383108,11452130,-0.11,-0.01,-0.03	,	Sat Sep 28 16:35:31 2019
