51236	86306	58374	Sat Jan 25 18:56:14 2020
51242	86308	58338	Sat Jan 25 18:56:15 2020
51242	86282	58362	Sat Jan 25 18:56:16 2020
51242	86268	58352	Sat Jan 25 18:56:17 2020
51238	86230	58352	Sat Jan 25 18:56:18 2020
51238	86260	58368	Sat Jan 25 18:56:19 2020
51238	86240	58320	Sat Jan 25 18:56:20 2020
51238	86230	58394	Sat Jan 25 18:56:21 2020
51242	86318	58334	Sat Jan 25 18:56:22 2020
51244	86236	58358	Sat Jan 25 18:56:23 2020
51236	86218	58382	Sat Jan 25 18:56:24 2020
51240	86254	58386	Sat Jan 25 18:56:25 2020
51232	86208	58346	Sat Jan 25 18:56:26 2020
51238	86214	58356	Sat Jan 25 18:56:27 2020
51240	86208	58370	Sat Jan 25 18:56:28 2020
51236	86194	58340	Sat Jan 25 18:56:29 2020
51246	86220	58314	Sat Jan 25 18:56:30 2020
51246	86222	58380	Sat Jan 25 18:56:31 2020
51254	86208	58376	Sat Jan 25 18:56:32 2020
51254	86270	58338	Sat Jan 25 18:56:33 2020
51248	86212	58382	Sat Jan 25 18:56:34 2020
51248	86210	58340	Sat Jan 25 18:56:35 2020
51254	86236	58346	Sat Jan 25 18:56:36 2020
51248	86234	58294	Sat Jan 25 18:56:37 2020
51264	86286	58330	Sat Jan 25 18:56:38 2020
51262	86252	58362	Sat Jan 25 18:56:39 2020
51264	86284	58348	Sat Jan 25 18:56:40 2020
51256	86242	58364	Sat Jan 25 18:56:41 2020
51262	86240	58342	Sat Jan 25 18:56:42 2020
51264	86290	58328	Sat Jan 25 18:56:43 2020
51264	86242	58374	Sat Jan 25 18:56:44 2020
51266	86276	58320	Sat Jan 25 18:56:45 2020
51274	86360	58356	Sat Jan 25 18:56:46 2020
51264	86264	58294	Sat Jan 25 18:56:47 2020
51270	86262	58316	Sat Jan 25 18:56:48 2020
51270	86274	58280	Sat Jan 25 18:56:49 2020
51276	86238	58354	Sat Jan 25 18:56:50 2020
51278	86298	58336	Sat Jan 25 18:56:51 2020
51276	86278	58328	Sat Jan 25 18:56:52 2020
51282	86316	58316	Sat Jan 25 18:56:53 2020
51288	86298	58366	Sat Jan 25 18:56:54 2020
51292	86312	58348	Sat Jan 25 18:56:55 2020
51290	86308	58366	Sat Jan 25 18:56:56 2020
51288	86304	58354	Sat Jan 25 18:56:57 2020
51288	86286	58356	Sat Jan 25 18:56:58 2020
51286	86324	58304	Sat Jan 25 18:56:59 2020
51288	86338	58350	Sat Jan 25 18:57:00 2020
51286	86274	58374	Sat Jan 25 18:57:01 2020
51288	86330	58348	Sat Jan 25 18:57:02 2020
51288	86332	58350	Sat Jan 25 18:57:03 2020
51286	86378	58364	Sat Jan 25 18:57:04 2020
51290	86388	58460	Sat Jan 25 18:57:05 2020
51292	86314	58442	Sat Jan 25 18:57:06 2020
51296	86358	58392	Sat Jan 25 18:57:07 2020
51294	86388	58364	Sat Jan 25 18:57:08 2020
51296	86300	58370	Sat Jan 25 18:57:09 2020
51300	86348	58366	Sat Jan 25 18:57:10 2020
51302	86538	58318	Sat Jan 25 18:57:11 2020
51298	86180	58296	Sat Jan 25 18:57:12 2020
51298	86314	58258	Sat Jan 25 18:57:13 2020
51292	86298	58314	Sat Jan 25 18:57:14 2020
51294	86326	58226	Sat Jan 25 18:57:15 2020
51292	86272	58326	Sat Jan 25 18:57:16 2020
51292	86292	58286	Sat Jan 25 18:57:17 2020
51296	86254	58242	Sat Jan 25 18:57:18 2020
51294	86324	58270	Sat Jan 25 18:57:19 2020
51294	86310	58336	Sat Jan 25 18:57:20 2020
51294	86280	58276	Sat Jan 25 18:57:21 2020
51294	86290	58260	Sat Jan 25 18:57:22 2020
51288	86278	58254	Sat Jan 25 18:57:23 2020
51290	86270	58320	Sat Jan 25 18:57:24 2020
51288	86292	58268	Sat Jan 25 18:57:25 2020
51296	86330	58298	Sat Jan 25 18:57:26 2020
51294	86318	58282	Sat Jan 25 18:57:27 2020
51286	86312	58318	Sat Jan 25 18:57:28 2020
51282	86298	58280	Sat Jan 25 18:57:29 2020
51284	86306	58264	Sat Jan 25 18:57:30 2020
51280	86332	58288	Sat Jan 25 18:57:31 2020
51282	86314	58224	Sat Jan 25 18:57:32 2020
51282	86316	58268	Sat Jan 25 18:57:33 2020
51276	86232	58238	Sat Jan 25 18:57:34 2020
51278	86306	58238	Sat Jan 25 18:57:35 2020
51278	86298	58254	Sat Jan 25 18:57:36 2020
51276	86300	58262	Sat Jan 25 18:57:37 2020
51278	86278	58282	Sat Jan 25 18:57:38 2020
51280	86300	58232	Sat Jan 25 18:57:39 2020
51280	86278	58276	Sat Jan 25 18:57:40 2020
51284	86290	58300	Sat Jan 25 18:57:41 2020
51288	86300	58272	Sat Jan 25 18:57:42 2020
51292	86306	58310	Sat Jan 25 18:57:43 2020
51282	86330	58222	Sat Jan 25 18:57:44 2020
51282	86320	58274	Sat Jan 25 18:57:45 2020
51284	86276	58270	Sat Jan 25 18:57:46 2020
51280	86282	58282	Sat Jan 25 18:57:47 2020
51278	86304	58274	Sat Jan 25 18:57:48 2020
51284	86326	58258	Sat Jan 25 18:57:49 2020
51280	86264	58282	Sat Jan 25 18:57:50 2020
51280	86280	58256	Sat Jan 25 18:57:51 2020
51278	86276	58242	Sat Jan 25 18:57:52 2020
51278	86260	58174	Sat Jan 25 18:57:53 2020
51274	86332	58262	Sat Jan 25 18:57:54 2020
51272	86220	58238	Sat Jan 25 18:57:55 2020
51274	86328	58150	Sat Jan 25 18:57:56 2020
51272	86208	58336	Sat Jan 25 18:57:57 2020
51274	86276	58182	Sat Jan 25 18:57:58 2020
51270	86188	58282	Sat Jan 25 18:57:59 2020
51266	86274	58150	Sat Jan 25 18:58:00 2020
51262	86174	58214	Sat Jan 25 18:58:01 2020
51256	86202	58186	Sat Jan 25 18:58:02 2020
51250	86092	58344	Sat Jan 25 18:58:03 2020
51254	86286	58320	Sat Jan 25 18:58:04 2020
51248	86264	58318	Sat Jan 25 18:58:05 2020
51246	86240	58278	Sat Jan 25 18:58:06 2020
51246	86248	58274	Sat Jan 25 18:58:07 2020
51246	86266	58290	Sat Jan 25 18:58:08 2020
51238	86204	58246	Sat Jan 25 18:58:09 2020
51244	86210	58342	Sat Jan 25 18:58:10 2020
51242	86224	58292	Sat Jan 25 18:58:11 2020
51240	86184	58280	Sat Jan 25 18:58:12 2020
51242	86198	58276	Sat Jan 25 18:58:13 2020
51246	86202	58276	Sat Jan 25 18:58:14 2020
51242	86218	58254	Sat Jan 25 18:58:15 2020
51232	86178	58320	Sat Jan 25 18:58:16 2020
51226	86172	58252	Sat Jan 25 18:58:18 2020
51226	86164	58272	Sat Jan 25 18:58:19 2020
51224	86140	58266	Sat Jan 25 18:58:20 2020
51220	86154	58280	Sat Jan 25 18:58:21 2020
51220	86176	58248	Sat Jan 25 18:58:22 2020
51216	86154	58266	Sat Jan 25 18:58:23 2020
51216	86164	58256	Sat Jan 25 18:58:24 2020
51212	86124	58248	Sat Jan 25 18:58:25 2020
51212	86168	58296	Sat Jan 25 18:58:26 2020
51210	86106	58256	Sat Jan 25 18:58:27 2020
51208	86112	58250	Sat Jan 25 18:58:28 2020
51204	86142	58236	Sat Jan 25 18:58:29 2020
51206	86086	58218	Sat Jan 25 18:58:30 2020
51206	86162	58232	Sat Jan 25 18:58:31 2020
51206	86144	58288	Sat Jan 25 18:58:32 2020
51200	86170	58350	Sat Jan 25 18:58:33 2020
51200	86084	58416	Sat Jan 25 18:58:34 2020
51190	86068	58320	Sat Jan 25 18:58:35 2020
51192	86066	58266	Sat Jan 25 18:58:36 2020
51188	85978	58274	Sat Jan 25 18:58:37 2020
51190	86002	58258	Sat Jan 25 18:58:38 2020
51188	85996	58274	Sat Jan 25 18:58:39 2020
51190	86024	58272	Sat Jan 25 18:58:40 2020
51184	85986	58250	Sat Jan 25 18:58:41 2020
51184	85972	58234	Sat Jan 25 18:58:42 2020
51184	85944	58236	Sat Jan 25 18:58:43 2020
51184	85936	58238	Sat Jan 25 18:58:44 2020
51190	86014	58254	Sat Jan 25 18:58:45 2020
51184	86006	58270	Sat Jan 25 18:58:46 2020
51186	85962	58256	Sat Jan 25 18:58:47 2020
51196	86040	58314	Sat Jan 25 18:58:48 2020
51186	85992	58206	Sat Jan 25 18:58:49 2020
51180	85978	58250	Sat Jan 25 18:58:50 2020
51184	85978	58220	Sat Jan 25 18:58:51 2020
51182	85966	58230	Sat Jan 25 18:58:52 2020
51184	85976	58212	Sat Jan 25 18:58:53 2020
51184	85956	58236	Sat Jan 25 18:58:54 2020
51182	86018	58274	Sat Jan 25 18:58:55 2020
51184	86010	58306	Sat Jan 25 18:58:56 2020
51188	85994	58280	Sat Jan 25 18:58:57 2020
51184	85946	58354	Sat Jan 25 18:58:58 2020
51180	86112	58328	Sat Jan 25 18:58:59 2020
51180	85954	58266	Sat Jan 25 18:59:00 2020
51184	86246	58390	Sat Jan 25 18:59:01 2020
51182	86008	58162	Sat Jan 25 18:59:02 2020
51198	86018	58262	Sat Jan 25 18:59:03 2020
51196	86166	58504	Sat Jan 25 18:59:04 2020
51184	86144	58272	Sat Jan 25 18:59:05 2020
51178	86040	58186	Sat Jan 25 18:59:06 2020
51186	86094	58268	Sat Jan 25 18:59:07 2020
51192	86048	58254	Sat Jan 25 18:59:08 2020
51184	86062	58224	Sat Jan 25 18:59:09 2020
51182	86040	58180	Sat Jan 25 18:59:10 2020
51182	86080	58172	Sat Jan 25 18:59:11 2020
51182	86050	58230	Sat Jan 25 18:59:12 2020
51180	86092	58200	Sat Jan 25 18:59:13 2020
51184	86100	58222	Sat Jan 25 18:59:14 2020
51184	86130	58242	Sat Jan 25 18:59:15 2020
51180	86082	58212	Sat Jan 25 18:59:16 2020
51180	86136	58206	Sat Jan 25 18:59:17 2020
51186	86130	58228	Sat Jan 25 18:59:18 2020
51186	86122	58228	Sat Jan 25 18:59:19 2020
51182	86168	58218	Sat Jan 25 18:59:20 2020
51174	86130	58232	Sat Jan 25 18:59:21 2020
51180	86120	58204	Sat Jan 25 18:59:22 2020
51176	86102	58218	Sat Jan 25 18:59:23 2020
51178	86094	58234	Sat Jan 25 18:59:24 2020
51174	86104	58212	Sat Jan 25 18:59:25 2020
51176	86120	58214	Sat Jan 25 18:59:26 2020
51176	86120	58186	Sat Jan 25 18:59:27 2020
51176	86076	58224	Sat Jan 25 18:59:28 2020
51176	86058	58214	Sat Jan 25 18:59:29 2020
51180	86106	58206	Sat Jan 25 18:59:30 2020
51178	86052	58226	Sat Jan 25 18:59:31 2020
51174	86120	58212	Sat Jan 25 18:59:32 2020
51172	86090	58188	Sat Jan 25 18:59:33 2020
51182	86092	58236	Sat Jan 25 18:59:34 2020
51186	86136	58224	Sat Jan 25 18:59:35 2020
51180	86086	58214	Sat Jan 25 18:59:36 2020
51168	86094	58174	Sat Jan 25 18:59:37 2020
51174	86116	58220	Sat Jan 25 18:59:38 2020
51172	86108	58240	Sat Jan 25 18:59:39 2020
51174	86074	58210	Sat Jan 25 18:59:40 2020
51170	86078	58212	Sat Jan 25 18:59:41 2020
51176	86074	58218	Sat Jan 25 18:59:42 2020
51174	86056	58222	Sat Jan 25 18:59:43 2020
51166	86012	58202	Sat Jan 25 18:59:44 2020
51166	85990	58198	Sat Jan 25 18:59:45 2020
51168	86022	58262	Sat Jan 25 18:59:46 2020
51164	85950	58264	Sat Jan 25 18:59:47 2020
51168	85948	58290	Sat Jan 25 18:59:48 2020
51168	85958	58208	Sat Jan 25 18:59:49 2020
51168	85912	58224	Sat Jan 25 18:59:50 2020
51166	85946	58210	Sat Jan 25 18:59:51 2020
51164	85910	58248	Sat Jan 25 18:59:52 2020
51152	85884	58216	Sat Jan 25 18:59:53 2020
51156	85850	58200	Sat Jan 25 18:59:54 2020
51150	85798	58150	Sat Jan 25 18:59:55 2020
51150	85888	58214	Sat Jan 25 18:59:56 2020
51148	85900	58226	Sat Jan 25 18:59:57 2020
51148	85894	58234	Sat Jan 25 18:59:58 2020
51142	85902	58226	Sat Jan 25 18:59:59 2020
51146	85918	58228	Sat Jan 25 19:00:00 2020
51142	85910	58210	Sat Jan 25 19:00:01 2020
51142	85906	58228	Sat Jan 25 19:00:02 2020
51142	85956	58206	Sat Jan 25 19:00:03 2020
51140	85912	58204	Sat Jan 25 19:00:04 2020
51142	85864	58220	Sat Jan 25 19:00:05 2020
51144	85954	58234	Sat Jan 25 19:00:06 2020
51140	85918	58206	Sat Jan 25 19:00:07 2020
51138	85908	58186	Sat Jan 25 19:00:08 2020
51132	85874	58200	Sat Jan 25 19:00:09 2020
51130	85918	58166	Sat Jan 25 19:00:10 2020
51128	85866	58174	Sat Jan 25 19:00:11 2020
51132	85916	58200	Sat Jan 25 19:00:12 2020
51132	85824	58222	Sat Jan 25 19:00:13 2020
51134	85890	58204	Sat Jan 25 19:00:14 2020
51136	85940	58212	Sat Jan 25 19:00:15 2020
51136	85886	58168	Sat Jan 25 19:00:16 2020
51132	85898	58160	Sat Jan 25 19:00:17 2020
51136	85882	58148	Sat Jan 25 19:00:18 2020
51132	85880	58174	Sat Jan 25 19:00:19 2020
51132	85922	58206	Sat Jan 25 19:00:20 2020
51136	85922	58182	Sat Jan 25 19:00:21 2020
51142	85924	58224	Sat Jan 25 19:00:22 2020
51146	85920	58224	Sat Jan 25 19:00:23 2020
51154	85938	58230	Sat Jan 25 19:00:24 2020
51146	85956	58216	Sat Jan 25 19:00:25 2020
51148	85914	58222	Sat Jan 25 19:00:26 2020
51152	85966	58230	Sat Jan 25 19:00:27 2020
51154	85912	58212	Sat Jan 25 19:00:28 2020
51154	85900	58244	Sat Jan 25 19:00:29 2020
51158	85936	58182	Sat Jan 25 19:00:30 2020
51160	85936	58240	Sat Jan 25 19:00:31 2020
51162	85904	58416	Sat Jan 25 19:00:32 2020
51164	85818	58180	Sat Jan 25 19:00:33 2020
51174	85832	58164	Sat Jan 25 19:00:34 2020
51176	85886	58174	Sat Jan 25 19:00:35 2020
51170	85922	58212	Sat Jan 25 19:00:36 2020
51174	85906	58226	Sat Jan 25 19:00:37 2020
51182	85936	58218	Sat Jan 25 19:00:38 2020
51188	85924	58220	Sat Jan 25 19:00:39 2020
51188	85914	58228	Sat Jan 25 19:00:40 2020
51180	85964	58178	Sat Jan 25 19:00:41 2020
51184	85890	58214	Sat Jan 25 19:00:42 2020
51184	85956	58230	Sat Jan 25 19:00:43 2020
51180	85896	58132	Sat Jan 25 19:00:44 2020
51188	86008	58268	Sat Jan 25 19:00:45 2020
51188	85938	58202	Sat Jan 25 19:00:46 2020
51188	85946	58226	Sat Jan 25 19:00:47 2020
51190	85952	58224	Sat Jan 25 19:00:48 2020
51192	85924	58168	Sat Jan 25 19:00:49 2020
51190	85892	58222	Sat Jan 25 19:00:50 2020
51184	85958	58236	Sat Jan 25 19:00:51 2020
51190	85914	58142	Sat Jan 25 19:00:52 2020
51188	85938	58182	Sat Jan 25 19:00:53 2020
51194	85902	58294	Sat Jan 25 19:00:54 2020
51204	85980	58314	Sat Jan 25 19:00:55 2020
51198	85944	58296	Sat Jan 25 19:00:56 2020
51190	85878	58212	Sat Jan 25 19:00:57 2020
51194	85944	58286	Sat Jan 25 19:00:58 2020
51192	85864	58160	Sat Jan 25 19:00:59 2020
51192	85988	58282	Sat Jan 25 19:01:00 2020
51190	85956	58252	Sat Jan 25 19:01:01 2020
51188	85872	58190	Sat Jan 25 19:01:02 2020
51196	85874	58246	Sat Jan 25 19:01:03 2020
51194	85820	58126	Sat Jan 25 19:01:04 2020
51194	85900	58204	Sat Jan 25 19:01:05 2020
51188	85928	58290	Sat Jan 25 19:01:06 2020
51192	85888	58078	Sat Jan 25 19:01:07 2020
51192	85902	58188	Sat Jan 25 19:01:08 2020
51192	85930	58196	Sat Jan 25 19:01:09 2020
51194	85880	58174	Sat Jan 25 19:01:10 2020
51202	85958	58266	Sat Jan 25 19:01:11 2020
51196	85796	58252	Sat Jan 25 19:01:12 2020
51188	85940	58216	Sat Jan 25 19:01:13 2020
51190	85876	58212	Sat Jan 25 19:01:14 2020
51188	85902	58174	Sat Jan 25 19:01:15 2020
51186	85902	58170	Sat Jan 25 19:01:16 2020
51180	85928	58154	Sat Jan 25 19:01:17 2020
51186	85920	58258	Sat Jan 25 19:01:18 2020
51182	85922	58202	Sat Jan 25 19:01:19 2020
51184	85952	58138	Sat Jan 25 19:01:20 2020
51180	85842	58310	Sat Jan 25 19:01:21 2020
51176	85974	58340	Sat Jan 25 19:01:22 2020
51182	85936	58266	Sat Jan 25 19:01:23 2020
51182	85890	58148	Sat Jan 25 19:01:24 2020
51178	85994	58136	Sat Jan 25 19:01:25 2020
51184	85944	58182	Sat Jan 25 19:01:26 2020
51182	85998	58238	Sat Jan 25 19:01:27 2020
51182	86008	58228	Sat Jan 25 19:01:28 2020
51174	85898	58184	Sat Jan 25 19:01:29 2020
51170	85908	58094	Sat Jan 25 19:01:30 2020
51174	85842	58222	Sat Jan 25 19:01:31 2020
51178	85882	58260	Sat Jan 25 19:01:32 2020
51170	85900	58202	Sat Jan 25 19:01:33 2020
51168	85868	58108	Sat Jan 25 19:01:34 2020
51168	85880	58182	Sat Jan 25 19:01:35 2020
51166	85906	58148	Sat Jan 25 19:01:36 2020
51164	85866	58168	Sat Jan 25 19:01:37 2020
51166	85878	58152	Sat Jan 25 19:01:38 2020
51162	85880	58132	Sat Jan 25 19:01:39 2020
51168	85830	58194	Sat Jan 25 19:01:40 2020
51166	85872	58188	Sat Jan 25 19:01:41 2020
51170	85868	58138	Sat Jan 25 19:01:42 2020
51168	85886	58188	Sat Jan 25 19:01:43 2020
51164	85908	58176	Sat Jan 25 19:01:44 2020
51162	85906	58172	Sat Jan 25 19:01:45 2020
51160	85850	58144	Sat Jan 25 19:01:46 2020
51162	85892	58202	Sat Jan 25 19:01:47 2020
51160	85834	58206	Sat Jan 25 19:01:48 2020
51158	85862	58184	Sat Jan 25 19:01:49 2020
51152	85844	58130	Sat Jan 25 19:01:50 2020
51158	85920	58218	Sat Jan 25 19:01:51 2020
51154	85880	58200	Sat Jan 25 19:01:52 2020
51150	85846	58158	Sat Jan 25 19:01:53 2020
51146	85860	58136	Sat Jan 25 19:01:54 2020
51152	85852	58134	Sat Jan 25 19:01:55 2020
51150	85914	58162	Sat Jan 25 19:01:56 2020
51146	85848	58188	Sat Jan 25 19:01:57 2020
51160	85956	58206	Sat Jan 25 19:01:58 2020
51160	85872	58232	Sat Jan 25 19:01:59 2020
51154	85812	58174	Sat Jan 25 19:02:00 2020
51148	85848	58166	Sat Jan 25 19:02:01 2020
51144	85822	58162	Sat Jan 25 19:02:02 2020
51150	85862	58178	Sat Jan 25 19:02:03 2020
51150	85824	58192	Sat Jan 25 19:02:04 2020
51146	85816	58150	Sat Jan 25 19:02:05 2020
51146	85816	58164	Sat Jan 25 19:02:06 2020
51142	85830	58178	Sat Jan 25 19:02:07 2020
51142	85816	58166	Sat Jan 25 19:02:08 2020
51146	85802	58132	Sat Jan 25 19:02:09 2020
51144	85820	58150	Sat Jan 25 19:02:10 2020
51140	85842	58176	Sat Jan 25 19:02:11 2020
51142	85850	58180	Sat Jan 25 19:02:12 2020
51136	85810	58140	Sat Jan 25 19:02:13 2020
51146	85812	58154	Sat Jan 25 19:02:14 2020
51144	85850	58168	Sat Jan 25 19:02:15 2020
51140	85868	58164	Sat Jan 25 19:02:16 2020
51138	85894	58134	Sat Jan 25 19:02:17 2020
51134	85838	58144	Sat Jan 25 19:02:18 2020
51140	85822	58156	Sat Jan 25 19:02:19 2020
51136	85814	58166	Sat Jan 25 19:02:20 2020
51138	85814	58168	Sat Jan 25 19:02:21 2020
51134	85802	58158	Sat Jan 25 19:02:22 2020
51134	85808	58134	Sat Jan 25 19:02:23 2020
51138	85824	58150	Sat Jan 25 19:02:24 2020
51136	85796	58114	Sat Jan 25 19:02:25 2020
51132	85794	58136	Sat Jan 25 19:02:26 2020
51136	85818	58172	Sat Jan 25 19:02:27 2020
51134	85784	58150	Sat Jan 25 19:02:28 2020
51134	85814	58162	Sat Jan 25 19:02:29 2020
51142	85814	58162	Sat Jan 25 19:02:30 2020
51140	85802	58154	Sat Jan 25 19:02:31 2020
51136	85780	58146	Sat Jan 25 19:02:32 2020
51134	85796	58160	Sat Jan 25 19:02:33 2020
51134	85782	58170	Sat Jan 25 19:02:34 2020
51134	85760	58144	Sat Jan 25 19:02:35 2020
51132	85764	58158	Sat Jan 25 19:02:36 2020
51134	85802	58130	Sat Jan 25 19:02:37 2020
51134	85770	58152	Sat Jan 25 19:02:38 2020
51136	85744	58158	Sat Jan 25 19:02:39 2020
51138	85784	58156	Sat Jan 25 19:02:40 2020
51136	85742	58170	Sat Jan 25 19:02:41 2020
51140	85750	58142	Sat Jan 25 19:02:42 2020
51140	85786	58166	Sat Jan 25 19:02:43 2020
51140	85770	58126	Sat Jan 25 19:02:44 2020
51144	85766	58140	Sat Jan 25 19:02:45 2020
51150	85794	58192	Sat Jan 25 19:02:46 2020
51150	85812	58192	Sat Jan 25 19:02:47 2020
51144	85822	58174	Sat Jan 25 19:02:48 2020
51140	85794	58156	Sat Jan 25 19:02:49 2020
51142	85780	58164	Sat Jan 25 19:02:50 2020
51142	85804	58150	Sat Jan 25 19:02:51 2020
51138	85732	58146	Sat Jan 25 19:02:52 2020
51142	85776	58156	Sat Jan 25 19:02:53 2020
51138	85762	58152	Sat Jan 25 19:02:54 2020
51146	85754	58182	Sat Jan 25 19:02:55 2020
51140	85790	58130	Sat Jan 25 19:02:56 2020
51138	85738	58150	Sat Jan 25 19:02:57 2020
51138	85754	58154	Sat Jan 25 19:02:58 2020
51140	85788	58132	Sat Jan 25 19:02:59 2020
51136	85752	58132	Sat Jan 25 19:03:00 2020
51136	85736	58134	Sat Jan 25 19:03:01 2020
51144	85766	58126	Sat Jan 25 19:03:02 2020
51142	85772	58124	Sat Jan 25 19:03:03 2020
51136	85772	58172	Sat Jan 25 19:03:04 2020
51134	85786	58144	Sat Jan 25 19:03:05 2020
51130	85748	58146	Sat Jan 25 19:03:06 2020
51130	85732	58162	Sat Jan 25 19:03:07 2020
51130	85798	58144	Sat Jan 25 19:03:08 2020
51130	85788	58146	Sat Jan 25 19:03:09 2020
51128	85726	58122	Sat Jan 25 19:03:10 2020
51130	85800	58168	Sat Jan 25 19:03:11 2020
51126	85754	58164	Sat Jan 25 19:03:12 2020
51122	85790	58104	Sat Jan 25 19:03:13 2020
51120	85768	58116	Sat Jan 25 19:03:14 2020
51122	85770	58108	Sat Jan 25 19:03:15 2020
51118	85784	58120	Sat Jan 25 19:03:16 2020
51124	85750	58146	Sat Jan 25 19:03:17 2020
51122	85756	58144	Sat Jan 25 19:03:18 2020
51120	85712	58114	Sat Jan 25 19:03:19 2020
51116	85730	58102	Sat Jan 25 19:03:20 2020
51112	85718	58114	Sat Jan 25 19:03:21 2020
51116	85752	58150	Sat Jan 25 19:03:22 2020
51110	85710	58156	Sat Jan 25 19:03:23 2020
51108	85708	58116	Sat Jan 25 19:03:24 2020
51104	85704	58144	Sat Jan 25 19:03:25 2020
51106	85660	58110	Sat Jan 25 19:03:26 2020
51106	85698	58138	Sat Jan 25 19:03:27 2020
51106	85706	58124	Sat Jan 25 19:03:28 2020
51098	85624	58128	Sat Jan 25 19:03:29 2020
51102	85588	58216	Sat Jan 25 19:03:30 2020
51102	85640	58308	Sat Jan 25 19:03:31 2020
51102	85758	58334	Sat Jan 25 19:03:32 2020
51104	85820	58218	Sat Jan 25 19:03:33 2020
51106	85760	58186	Sat Jan 25 19:03:34 2020
51104	85752	58166	Sat Jan 25 19:03:35 2020
51100	85738	58196	Sat Jan 25 19:03:36 2020
51098	85762	58188	Sat Jan 25 19:03:37 2020
51096	85786	58196	Sat Jan 25 19:03:38 2020
51098	85824	58300	Sat Jan 25 19:03:39 2020
51096	85594	58280	Sat Jan 25 19:03:40 2020
51098	85574	58210	Sat Jan 25 19:03:41 2020
51096	85598	58042	Sat Jan 25 19:03:42 2020
51098	85628	58080	Sat Jan 25 19:03:43 2020
51100	85702	58140	Sat Jan 25 19:03:44 2020
51102	85712	58114	Sat Jan 25 19:03:45 2020
51112	85686	58120	Sat Jan 25 19:03:46 2020
51106	85706	58146	Sat Jan 25 19:03:47 2020
51110	85732	58136	Sat Jan 25 19:03:48 2020
51114	85696	58122	Sat Jan 25 19:03:49 2020
51120	85712	58198	Sat Jan 25 19:03:50 2020
51122	85692	58148	Sat Jan 25 19:03:51 2020
51124	85696	58106	Sat Jan 25 19:03:52 2020
51120	85704	58094	Sat Jan 25 19:03:53 2020
51122	85690	58142	Sat Jan 25 19:03:54 2020
51124	85728	58158	Sat Jan 25 19:03:55 2020
51126	85648	58076	Sat Jan 25 19:03:56 2020
51126	85736	58098	Sat Jan 25 19:03:57 2020
51130	85728	58122	Sat Jan 25 19:03:58 2020
51132	85742	58114	Sat Jan 25 19:04:00 2020
51128	85686	58100	Sat Jan 25 19:04:01 2020
51132	85692	58132	Sat Jan 25 19:04:02 2020
51128	85726	58140	Sat Jan 25 19:04:03 2020
51134	85576	58394	Sat Jan 25 19:04:04 2020
51130	85620	58332	Sat Jan 25 19:04:05 2020
51138	85604	58234	Sat Jan 25 19:04:06 2020
51144	85584	58230	Sat Jan 25 19:04:07 2020
51144	85578	58180	Sat Jan 25 19:04:08 2020
51142	85626	58174	Sat Jan 25 19:04:09 2020
51140	85614	58166	Sat Jan 25 19:04:10 2020
51142	85586	58214	Sat Jan 25 19:04:11 2020
51142	85560	58158	Sat Jan 25 19:04:12 2020
51142	85576	58202	Sat Jan 25 19:04:13 2020
51144	85574	58162	Sat Jan 25 19:04:14 2020
51136	85532	58166	Sat Jan 25 19:04:15 2020
51138	85486	58188	Sat Jan 25 19:04:16 2020
51136	85526	58164	Sat Jan 25 19:04:17 2020
51136	85538	58190	Sat Jan 25 19:04:18 2020
51134	85516	58140	Sat Jan 25 19:04:19 2020
51138	85526	58172	Sat Jan 25 19:04:20 2020
51136	85534	58144	Sat Jan 25 19:04:21 2020
51132	85526	58158	Sat Jan 25 19:04:22 2020
51144	85560	58206	Sat Jan 25 19:04:23 2020
51140	85562	58170	Sat Jan 25 19:04:24 2020
51130	85522	58134	Sat Jan 25 19:04:25 2020
51126	85516	58162	Sat Jan 25 19:04:26 2020
51126	85502	58138	Sat Jan 25 19:04:27 2020
51122	85526	58088	Sat Jan 25 19:04:28 2020
51120	85502	58182	Sat Jan 25 19:04:29 2020
51122	85530	58144	Sat Jan 25 19:04:30 2020
51120	85550	58180	Sat Jan 25 19:04:31 2020
51114	85516	58134	Sat Jan 25 19:04:32 2020
51116	85518	58128	Sat Jan 25 19:04:33 2020
51110	85492	58126	Sat Jan 25 19:04:34 2020
51108	85484	58186	Sat Jan 25 19:04:35 2020
51108	85502	58122	Sat Jan 25 19:04:36 2020
51110	85540	58136	Sat Jan 25 19:04:37 2020
51110	85556	58132	Sat Jan 25 19:04:38 2020
51114	85492	58160	Sat Jan 25 19:04:39 2020
51110	85536	58162	Sat Jan 25 19:04:40 2020
51106	85506	58154	Sat Jan 25 19:04:41 2020
51100	85422	58144	Sat Jan 25 19:04:42 2020
51100	85418	58218	Sat Jan 25 19:04:43 2020
51102	85398	58212	Sat Jan 25 19:04:44 2020
51102	85462	58154	Sat Jan 25 19:04:45 2020
51096	85442	58158	Sat Jan 25 19:04:46 2020
51096	85486	58096	Sat Jan 25 19:04:47 2020
51096	85436	58160	Sat Jan 25 19:04:48 2020
51096	85428	58126	Sat Jan 25 19:04:49 2020
51090	85430	58152	Sat Jan 25 19:04:50 2020
51088	85418	58192	Sat Jan 25 19:04:51 2020
51092	85456	58146	Sat Jan 25 19:04:52 2020
51092	85424	58160	Sat Jan 25 19:04:53 2020
